,Unnamed: 0,Brand,Title,Sku,Model,Url,Categories
1203,1203,MARVEL ,5.1-cu ft Built-In/Freestanding Mini Fridge (Stainless Steel),657105,ML24RAS2RS,https://www.lowes.com/pd/MARVEL-5-1-cu-ft-Built-In-Freestanding-Mini-Fridge-Stainless-Steel/50323417,['Counter-Depth Refrigerators']
1204,1204,MARVEL ,5.1-cu ft Built-In/Freestanding Mini Fridge (Stainless Steel),657114,ML24RAS2LS,https://www.lowes.com/pd/MARVEL-5-1-cu-ft-Built-In-Freestanding-Mini-Fridge-Stainless-Steel/50323433,['Counter-Depth Refrigerators']
1205,1205,LG ,22.7-cu ft 4-Door Counter-depth French Door Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR,646957,LMXC23746S,https://www.lowes.com/pd/LG-22-7-cu-ft-4-Door-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/50300091,['Counter-Depth Refrigerators']
1206,1206,MARVEL ,Low Profile 4.7-cu ft Built-In/Freestanding Mini Fridge (Stainless Steel),657111,MA24RAS1RS,https://www.lowes.com/pd/MARVEL-Low-Profile-4-7-cu-ft-Built-In-Freestanding-Mini-Fridge-Stainless-Steel/50323427,['Counter-Depth Refrigerators']
1207,1207,MARVEL ,Low Profile 4.7-cu ft Built-In/Freestanding Mini Fridge (Stainless Steel),657113,MA24RAS1LS,https://www.lowes.com/pd/MARVEL-Low-Profile-4-7-cu-ft-Built-In-Freestanding-Mini-Fridge-Stainless-Steel/50323431,['Counter-Depth Refrigerators']
1208,1208,Samsung ,FlexZone 22.5-cu ft 4-Door Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,751817,RF23J9011SG,https://www.lowes.com/pd/Samsung-FlexZone-22-5-cu-ft-4-Door-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/999901081,['Counter-Depth Refrigerators']
1209,1209,LG ,22.7-cu ft 4-Door Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless) ENERGY STAR,693997,LMXC23746D,https://www.lowes.com/pd/LG-22-7-cu-ft-4-Door-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-ENERGY-STAR/50438256,['Counter-Depth Refrigerators']
1210,1210,KitchenAid ,21.9-cu ft 3-Door Counter-Depth Panel Ready 36-in French Door Refrigerator with Interior Dispense,691966,KRFC302EPA,https://www.lowes.com/pd/KitchenAid-21-9-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Panel-Ready/50436682,['Counter-Depth Refrigerators']
1211,1211,MARVEL ,Professional 22.2-cu ft Counter-depth French Door Refrigerator with Ice Maker (Stainless Steel),693247,AMPROFD23-SS,https://www.lowes.com/pd/MARVEL-Professional-22-2-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel/999912541,['Counter-Depth Refrigerators']
1212,1212,LG ,22.8-cu ft Counter-Depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,1256300,LFCC22426S,https://www.lowes.com/pd/LG-22-8-cu-ft-Counter-Depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000688820,['Counter-Depth Refrigerators']
1213,1213,Fisher & Paykel ,17.5-cu ft Counter-depth Bottom-Freezer Refrigerator (Fingerprint-Resistant Stainless Steel) ENERGY STAR,1034282,RF170BRPX6 N,https://www.lowes.com/pd/Fisher-Paykel-17-5-cu-ft-Counter-depth-Bottom-Freezer-Refrigerator-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000700808,['Counter-Depth Refrigerators']
1214,1214,Bosch ,Benchmark 19.4-cu ft Counter-depth Built-In French,1296200,B36IT900NP,https://www.lowes.com/pd/Bosch-Benchmark-19-4-cu-ft-Counter-depth-Built-In-French/1000750764,['Counter-Depth Refrigerators']
1215,1215,Fisher & Paykel ,17.5-cu ft Counter-depth Bottom-Freezer Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,1034284,RF170BRPUX6 N,https://www.lowes.com/pd/Fisher-Paykel-17-5-cu-ft-Counter-depth-Bottom-Freezer-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000695106,['Counter-Depth Refrigerators']
1216,1216,Fisher & Paykel ,RF170A 16.9-cu ft Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,1216569,RF170ADUSB5,https://www.lowes.com/pd/Fisher-Paykel-RF170A-16-9-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000696180,['Counter-Depth Refrigerators']
1217,1217,Fisher & Paykel ,13.5-cu ft Counter-depth Bottom-Freezer Refrigerator (Fingerprint-Resistant Stainless Steel),1034260,RF135BRPX6 N,https://www.lowes.com/pd/Fisher-Paykel-13-5-cu-ft-Counter-depth-Bottom-Freezer-Refrigerator-Fingerprint-Resistant-Stainless-Steel/1000694522,['Counter-Depth Refrigerators']
1218,1218,Fisher & Paykel ,13.5-cu ft Counter-depth Bottom-Freezer Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel),1034263,RF135BLPJX6 N,https://www.lowes.com/pd/Fisher-Paykel-13-5-cu-ft-Counter-depth-Bottom-Freezer-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel/1000694524,['Counter-Depth Refrigerators']
1219,1219,Fisher & Paykel ,13.5-cu ft Counter-Depth Bottom-Freezer Refrigerator (Fingerprint-Resistant Stainless Steel),791487,RF135BDRX4 N,https://www.lowes.com/pd/Fisher-Paykel-13-5-cu-ft-Counter-depth-Bottom-Freezer-Refrigerator-Fingerprint-Resistant-Ezkleen-Stainless-Steel/1000694534,['Counter-Depth Refrigerators']
1220,1220,Fisher & Paykel ,17.5-cu ft Counter-depth Bottom-Freezer Refrigerator (Fingerprint-Resistant White) ENERGY STAR,1034280,RF170BRPW6 N,https://www.lowes.com/pd/Fisher-Paykel-17-5-cu-ft-Counter-depth-Bottom-Freezer-Refrigerator-Fingerprint-Resistant-White-ENERGY-STAR/1000694526,['Counter-Depth Refrigerators']
1221,1221,Fisher & Paykel ,17.6-cu ft Counter-depth Bottom-Freezer Refrigerator (Fingerprint-Resistant White) ENERGY STAR,1034290,E522BRWFD5 N,https://www.lowes.com/pd/Fisher-Paykel-17-6-cu-ft-Counter-depth-Bottom-Freezer-Refrigerator-Fingerprint-Resistant-White-ENERGY-STAR/1000701346,['Counter-Depth Refrigerators']
1222,1222,Fisher & Paykel ,17.5-cu ft Counter-depth Bottom-Freezer Refrigerator (Fingerprint-Resistant White) ENERGY STAR,1034281,RF170BLPW6 N,https://www.lowes.com/pd/Fisher-Paykel-17-5-cu-ft-Counter-depth-Bottom-Freezer-Refrigerator-Fingerprint-Resistant-White-ENERGY-STAR/1000700806,['Counter-Depth Refrigerators']
1223,1223,Fisher & Paykel ,13.5-cu ft Counter-depth Bottom-Freezer Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,1034262,RF135BRPJX6 N,https://www.lowes.com/pd/Fisher-Paykel-13-5-cu-ft-Counter-depth-Bottom-Freezer-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000750842,['Counter-Depth Refrigerators']
1224,1224,Whirlpool,20.5-cu ft Counter-depth Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel),968871,WRSA71CIHZ,https://www.lowes.com/pd/Whirlpool-20-5-cu-ft-Counter-depth-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel/1000460273,['Counter-Depth Refrigerators']
1225,1225,Bosch,Benchmark 16-cu ft Counter-depth Bottom-Freezer Refrigerator with Ice Maker (Custom Panel) ENERGY STAR,1573408,B30IB900SP,https://www.lowes.com/pd/Bosch-Benchmark-16-cu-ft-Counter-depth-Bottom-Freezer-Re/1001098138,['Counter-Depth Refrigerators']
1226,1226,LG,14.7-cu ft Counter-Depth Bottom-Freezer Refrigerator (Platinum Silver) ENERGY STAR,1597273,LBNC15231V,https://www.lowes.com/pd/LG-14-7-cu-ft-Bottom-Freezer-Refrigerator-Platinum-Silver-ENERGY-STAR/1001163520,['Counter-Depth Refrigerators']
1227,1227,LG,Craft Ice Smart Wi-Fi Enabled 23.5-cu ft Counter-Depth French Door Refrigerator with Dual Ice Maker and Door within Door (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,1597278,LRFVC2406D,https://www.lowes.com/pd/LG-Craft-Ice-Smart-Wi-Fi-Enabled-23-5-cu-ft-Counter-Depth-French-Door-Refrigerator-with-Dual-Ice-Maker-and-Door-within-Door-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1001157680,['Counter-Depth Refrigerators']
1228,1228,Samsung,4-Door Flex with Food Showcase 22.1-cu ft 4-Door Counter-depth French Door Refrigerator with Ice Maker and Door within Door (Stainless Steel) ENERGY STAR,746656,RF22K9381SR,https://www.lowes.com/pd/Samsung-4-Door-Flex-with-Food-Showcase-22-1-cu-ft-4-Door-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-and-Door-within-Door-Stainless-Steel-ENERGY-STAR/1000119997,['Counter-Depth Refrigerators']
1229,1229,Samsung,22.7-cu ft 4-Door Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,689594,RF23M8090SG,https://www.lowes.com/pd/Samsung-22-7-cu-ft-4-Door-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000225601,['Counter-Depth Refrigerators']
1230,1230,Bosch,800 20.7-cu ft 4-Door Counter-depth French Door Refrigerator with Ice Maker (Stainless Steel),733664,B21CL81SNS,https://www.lowes.com/pd/Bosch-800-20-7-cu-ft-4-Door-Counter-depth-French-Door-Re/1000209839,['Counter-Depth Refrigerators']
1231,1231,Whirlpool,20-cu ft 3-Door Counter-Depth 36-in French Door Refrigerator with Ice Maker - Black Stainless,916706,WRF540CWHV,https://www.lowes.com/pd/Whirlpool-20-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-ENERGY-STAR/1000287225,['Counter-Depth Refrigerators']
1232,1232,Whirlpool,23.8-cu ft 3-Door Counter-Depth 36-in French Door Refrigerator with Exterior Ice and Water Dispenser - Fingerprint Resistant Stainless Steel,916725,WRF954CIHZ,https://www.lowes.com/pd/Whirlpool-23-8-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000290043,['Counter-Depth Refrigerators']
1233,1233,LG,InstaView Smart Wi-Fi Enabled 21.7-cu ft Counter-depth Side-by-Side Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR,729059,LSXC22396S,https://www.lowes.com/pd/LG-InstaView-Smart-Wi-Fi-Enabled-21-7-cu-ft-Counter-depth-Side-by-Side-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/1000284875,['Counter-Depth Refrigerators']
1234,1234,Whirlpool,20-cu ft 3-Door Counter-Depth 36-in French Door Refrigerator with Ice Maker - White,916707,WRF540CWHW,https://www.lowes.com/pd/Whirlpool-20-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-White-ENERGY-STAR/1000287227,['Counter-Depth Refrigerators']
1235,1235,Whirlpool,20-cu ft 3-Door Counter-Depth 36-in French Door Refrigerator with Ice Maker - Black,916705,WRF540CWHB,https://www.lowes.com/pd/Whirlpool-20-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Black-ENERGY-STAR/1000287223,['Counter-Depth Refrigerators']
1236,1236,Samsung ,22.6-cu ft 4-Door Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,876372,RF23M8070SR,https://www.lowes.com/pd/Samsung-22-6-cu-ft-4-Door-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000284673,['Counter-Depth Refrigerators']
1237,1237,Maytag ,20.6-cu ft Counter-depth Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel),690874,MSC21C6MFZ,https://www.lowes.com/pd/Maytag-20-6-cu-ft-Counter-depth-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel/1000210509,['Counter-Depth Refrigerators']
1238,1238,Fisher & Paykel ,17.5-cu ft Counter-depth Bottom-Freezer Refrigerator (Fingerprint-Resistant Stainless Steel) ENERGY STAR,1034283,RF170BLPX6 N,https://www.lowes.com/pd/Fisher-Paykel-17-5-cu-ft-Counter-depth-Bottom-Freezer-Refrigerator-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000616769,['Counter-Depth Refrigerators']
1239,1239,Fisher & Paykel ,16.8-cu ft Counter-depth Built-In French Door Refrigerator with Ice Maker (Fingerprint-Resistant Custom Panel Ready) ENERGY STAR,1034300,RS36A72U1 N,https://www.lowes.com/pd/Fisher-Paykel-16-8-cu-ft-Counter-depth-Built-In-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Custom-Panel-Ready-ENERGY-STAR/1000577623,['Counter-Depth Refrigerators']
1240,1240,Frigidaire ,21.7-cu ft Counter-depth French Door Refrigerator with Ice Maker (EasyCare Stainless Steel) ENERGY STAR,1161217,LFHD2251TF,https://www.lowes.com/pd/Frigidaire-21-7-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-EasyCare-Stainless-Steel-ENERGY-STAR/1000575537,['Counter-Depth Refrigerators']
1241,1241,Fisher & Paykel ,ActiveSmart 16.8-cu ft Counter-depth Bottom-Freezer Refrigerator with Ice Maker (Fingerprint-Resistant Custom Panel Ready) ENERGY STAR,1034269,RS36W80RU1 N,https://www.lowes.com/pd/Fisher-Paykel-ActiveSmart-16-8-cu-ft-Counter-depth-Bottom-Freezer-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Custom-Panel-Ready-ENERGY-STAR/1000608153,['Counter-Depth Refrigerators']
1242,1242,Fisher & Paykel ,ActiveSmart 16.8-cu ft Counter-depth Bottom-Freezer Refrigerator with Ice Maker (Fingerprint-Resistant Custom Panel Ready) ENERGY STAR,1034267,RS36W80LJ1 N,https://www.lowes.com/pd/Fisher-Paykel-ActiveSmart-16-8-cu-ft-Counter-depth-Bottom-Freezer-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Custom-Panel-Ready-ENERGY-STAR/1000608145,['Counter-Depth Refrigerators']
1243,1243,Fisher & Paykel ,17.5-cu ft Counter-depth Bottom-Freezer Refrigerator (Fingerprint-Resistant White) ENERGY STAR,1034280,RF170BRPW6 N,https://www.lowes.com/pd/Fisher-Paykel-17-5-cu-ft-Counter-depth-Bottom-Freezer-Refrigerator-Fingerprint-Resistant-White-ENERGY-STAR/1000694526,['Counter-Depth Refrigerators']
1244,1244,Fisher & Paykel ,RF170A 16.9-cu ft Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,1216569,RF170ADUSB5,https://www.lowes.com/pd/Fisher-Paykel-RF170A-16-9-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000696180,['Counter-Depth Refrigerators']
1245,1245,Fisher & Paykel ,17.5-cu ft Counter-depth Bottom-Freezer Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,1034284,RF170BRPUX6 N,https://www.lowes.com/pd/Fisher-Paykel-17-5-cu-ft-Counter-depth-Bottom-Freezer-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000695106,['Counter-Depth Refrigerators']
1246,1246,Fisher & Paykel ,17.5-cu ft Counter-depth Bottom-Freezer Refrigerator (Fingerprint-Resistant White) ENERGY STAR,1034281,RF170BLPW6 N,https://www.lowes.com/pd/Fisher-Paykel-17-5-cu-ft-Counter-depth-Bottom-Freezer-Refrigerator-Fingerprint-Resistant-White-ENERGY-STAR/1000700806,['Counter-Depth Refrigerators']
1247,1247,Fisher & Paykel ,17.6-cu ft Counter-depth Bottom-Freezer Refrigerator (Fingerprint-Resistant White) ENERGY STAR,1034290,E522BRWFD5 N,https://www.lowes.com/pd/Fisher-Paykel-17-6-cu-ft-Counter-depth-Bottom-Freezer-Refrigerator-Fingerprint-Resistant-White-ENERGY-STAR/1000701346,['Counter-Depth Refrigerators']
1248,1248,Fisher & Paykel ,17.5-cu ft Counter-depth Bottom-Freezer Refrigerator (Fingerprint-Resistant Stainless Steel) ENERGY STAR,1034282,RF170BRPX6 N,https://www.lowes.com/pd/Fisher-Paykel-17-5-cu-ft-Counter-depth-Bottom-Freezer-Refrigerator-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000700808,['Counter-Depth Refrigerators']
1249,1249,Fisher & Paykel ,13.5-cu ft Counter-depth Bottom-Freezer Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel),1034263,RF135BLPJX6 N,https://www.lowes.com/pd/Fisher-Paykel-13-5-cu-ft-Counter-depth-Bottom-Freezer-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel/1000694524,['Counter-Depth Refrigerators']
1250,1250,Fisher & Paykel ,13.5-cu ft Counter-Depth Bottom-Freezer Refrigerator (Fingerprint-Resistant Stainless Steel),791487,RF135BDRX4 N,https://www.lowes.com/pd/Fisher-Paykel-13-5-cu-ft-Counter-depth-Bottom-Freezer-Refrigerator-Fingerprint-Resistant-Ezkleen-Stainless-Steel/1000694534,['Counter-Depth Refrigerators']
1251,1251,Fisher & Paykel ,Series 7 20.1-cu ft Counter-Depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,1216570,RF201ADUSB5,https://www.lowes.com/pd/Fisher-Paykel-RF210A-20-1-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000696182,['Counter-Depth Refrigerators']
1252,1252,Fisher & Paykel ,13.5-cu ft Counter-depth Bottom-Freezer Refrigerator with Ice Maker (Fingerprint-Resistant Ezkleen Stainless Steel),1034278,RF135BDRUX4 N,https://www.lowes.com/pd/Fisher-Paykel-13-5-cu-ft-Counter-depth-Bottom-Freezer-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Ezkleen-Stainless-Steel/1000695102,['Counter-Depth Refrigerators']
1253,1253,Fisher & Paykel ,13.5-cu ft Counter-depth Bottom-Freezer Refrigerator (Fingerprint-Resistant Stainless Steel),1034260,RF135BRPX6 N,https://www.lowes.com/pd/Fisher-Paykel-13-5-cu-ft-Counter-depth-Bottom-Freezer-Refrigerator-Fingerprint-Resistant-Stainless-Steel/1000694522,['Counter-Depth Refrigerators']
1254,1254,Fisher & Paykel ,RF170W 17.1-cu ft Counter-depth Bottom-Freezer Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,1216568,RF170WDRUB5,https://www.lowes.com/pd/Fisher-Paykel-RF170W-17-1-cu-ft-Counter-depth-Bottom-Freezer-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000696178,['Counter-Depth Refrigerators']
1255,1255,Frigidaire ,Gallery 21.7-cu ft Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,1100480,FGHD2368TF,https://www.lowes.com/pd/Frigidaire-Gallery-21-7-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000484135,['Counter-Depth Refrigerators']
1256,1256,LG ,Smart Wi-Fi Enabled 22.1-cu ft Counter-Depth French Door Refrigerator with Dual Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,1163547,LFXC22526S,https://www.lowes.com/pd/LG-Smart-Wi-Fi-Enabled-22-1-cu-ft-Counter-Depth-French-Door-Refrigerator-with-Dual-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000565679,['Counter-Depth Refrigerators']
1257,1257,Cafe ,23.1-cu ft Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Matte Black) ENERGY STAR,1157386,CWE23SP3MD1,https://www.lowes.com/pd/Cafe-23-1-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Matte-Black-ENERGY-STAR/1000544043,['Counter-Depth Refrigerators']
1258,1258,Cafe ,22.2-cu ft Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Matte White) ENERGY STAR,1157389,CYE22TP4MW2,https://www.lowes.com/pd/Cafe-22-2-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Matte-White-ENERGY-STAR/1000544079,['Counter-Depth Refrigerators']
1259,1259,Cafe ,23.1-cu ft Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Matte White) ENERGY STAR,1157387,CWE23SP4MW2,https://www.lowes.com/pd/Cafe-23-1-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Matte-White-ENERGY-STAR/1000544055,['Counter-Depth Refrigerators']
1260,1260,Samsung,22.6-cu ft 4-Door Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,845496,RF23M8070SG,https://www.lowes.com/pd/Samsung-22-6-cu-ft-4-Door-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000217709,['Counter-Depth Refrigerators']
1261,1261,Samsung,Family Hub Family Hub 22.2-cu ft 4-Door Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,845494,RF23M8570SG,https://www.lowes.com/pd/Samsung-Family-Hub-Family-Hub-22-2-cu-ft-4-Door-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000217705,['Counter-Depth Refrigerators']
1262,1262,Samsung,4-Door Flex with Food Showcase 22.1-cu ft 4-Door Counter-depth French Door Refrigerator with Ice Maker and Door within Door (Stainless Steel) ENERGY STAR,746656,RF22K9381SR,https://www.lowes.com/pd/Samsung-4-Door-Flex-with-Food-Showcase-22-1-cu-ft-4-Door-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-and-Door-within-Door-Stainless-Steel-ENERGY-STAR/1000119997,['Counter-Depth Refrigerators']
